,w_noise_list,w_res
893,0.089,0.11429693549871445
894,0.089,0.11822466552257538
895,0.089,0.12077769637107849
896,0.089,0.13413196802139282
897,0.089,0.11861743777990341
898,0.089,0.12333071976900101
899,0.089,0.12097407877445221
900,0.09,0.11154752969741821
901,0.09,0.12077769637107849
902,0.09,0.12156324088573456
903,0.09,0.12117046862840652
904,0.09,0.11881382763385773
905,0.09,0.12941870093345642
906,0.09,0.12450903654098511
907,0.09,0.11861743777990341
908,0.09,0.11881382763385773
909,0.09,0.12608012557029724
910,0.091,0.11979576200246811
911,0.091,0.12843675911426544
912,0.091,0.11154752969741821
913,0.091,0.12058130651712418
914,0.091,0.128043994307518
915,0.091,0.11979576200246811
916,0.091,0.11901021748781204
917,0.091,0.10801257193088531
918,0.091,0.12117046862840652
919,0.091,0.12470542639493942
920,0.092,0.1172427386045456
921,0.092,0.12097407877445221
922,0.092,0.112529456615448
923,0.092,0.11351139098405838
924,0.092,0.11783189326524734
925,0.092,0.11410055309534073
926,0.092,0.11115475744009018
927,0.092,0.11822466552257538
928,0.092,0.12038491666316986
929,0.092,0.11527886986732483
930,0.093,0.1172427386045456
931,0.093,0.11861743777990341
932,0.093,0.12018853425979614
933,0.093,0.10938727855682373
934,0.093,0.11194030195474625
935,0.093,0.1148860976099968
936,0.093,0.1172427386045456
937,0.093,0.11704634875059128
938,0.093,0.10742340981960297
939,0.093,0.11351139098405838
940,0.094,0.11861743777990341
941,0.094,0.11076198518276215
942,0.094,0.11095836758613586
943,0.094,0.1184210553765297
944,0.094,0.11626080423593521
945,0.094,0.1160644143819809
946,0.094,0.11999214440584183
947,0.094,0.11999214440584183
948,0.094,0.1137077808380127
949,0.094,0.11410055309534073
950,0.095,0.12470542639493942
951,0.095,0.11665357649326324
952,0.095,0.11567164212465286
953,0.095,0.11410055309534073
954,0.095,0.10506677627563477
955,0.095,0.11684996634721756
956,0.095,0.1184210553765297
957,0.095,0.1160644143819809
958,0.095,0.10978005081415176
959,0.095,0.1148860976099968
960,0.096,0.11213668435811996
961,0.096,0.1137077808380127
962,0.096,0.11822466552257538
963,0.096,0.11174391210079193
964,0.096,0.12372349202632904
965,0.096,0.11311861872673035
966,0.096,0.11351139098405838
967,0.096,0.11684996634721756
968,0.096,0.1160644143819809
969,0.096,0.12391987442970276
970,0.097,0.11743912100791931
971,0.097,0.12391987442970276
972,0.097,0.10860173404216766
973,0.097,0.1148860976099968
974,0.097,0.11194030195474625
975,0.097,0.11154752969741821
976,0.097,0.12195601314306259
977,0.097,0.11822466552257538
978,0.097,0.11626080423593521
979,0.097,0.10997643321752548
980,0.098,0.1113511398434639
981,0.098,0.107816182076931
982,0.098,0.11586803197860718
983,0.098,0.11940298974514008
984,0.098,0.10369206964969635
985,0.098,0.11410055309534073
986,0.098,0.11351139098405838
987,0.098,0.11547525972127914
988,0.098,0.11665357649326324
989,0.098,0.12195601314306259
990,0.099,0.10172820091247559
991,0.099,0.11076198518276215
992,0.099,0.10487038642168045
993,0.099,0.11547525972127914
994,0.099,0.10938727855682373
995,0.099,0.11311861872673035
996,0.099,0.11468971520662308
997,0.099,0.1101728230714798
998,0.099,0.10487038642168045
999,0.099,0.11665357649326324
